"sample_id","qtl2_pct_diff","haploqa_pct_diff","haploqa_qtl2_pct_diff"
"6WK",0.00788285006556899,0.143945796298995,0.142568847442809
"6WM",0.00372286172227889,0.12998688620137,0.129061634853563
"6WN",0.00310359900917966,0.120435669532275,0.120741658166982
"6WP",0.00845111467288358,0.128267521492059,0.126657438438001
"6WQ",0.00574821506629754,0.134940987906163,0.133826315022585
"6WS",0.00316916800233134,0.10324930788285,0.101595512166691
"6WT",0.00801398805187236,0.127750254990529,0.127619117004226
"6WU",0.00331487687600175,0.115022584875419,0.114913303220166
"6WV",0.00640390499781437,0.125411627568119,0.123867113507213
"6WW",0.00463354218271893,0.113186653067172,0.113266792947691
"6WX",0.00852396910971878,0.126854145417456,0.126854145417456
"6WY",0.00534751566370392,0.144200786827918,0.142634416435961
"6WZ",0.0061999125746758,0.116574384380009,0.114068191752878
"6X2",0.00780271018505027,0.127291272038467,0.131822818009617
"6X3",0.00698674049249599,0.129673612122978,0.131305551508087
"6X4",0.00407256301908786,0.138671135072126,0.138467142648987
"6X5",0.00665161008305406,0.132405653504298,0.131247267958619
"6X6",0.00314002622759726,0.121258924668512,0.118672592160863
"6X7",0.00770799941716451,0.115161008305406,0.117455923065715
"6X8",0.00341687308757103,0.110950021856331,0.110177764825878
"6X9",0.0107023167710914,0.134409150517267,0.134627713827772
"6XA",0.00799941716450532,0.130890281218126,0.129411336150372
"6XB",0.00345330030598863,0.138459857205304,0.138641993297392
"6XC",0.00393413958910098,0.120574092962261,0.119896546699694
"6XD",0.00414541745592307,0.110578464228472,0.110410899023751
"6XE",0.00734372723298849,0.119940259361795,0.119058720676089
"6XF",0.00595949293311963,0.11595512166691,0.112989946087717
"6XG",0.00466268395745301,0.118942153577153,0.119787265044441
"6XH",0.00641119044149789,0.127415124581087,0.125877895963864
"6XJ",0.00458982952061781,0.105143523240565,0.104895818155326
"6XK",0.00450968964009908,0.117193647093108,0.115882267230074
"6XM",0.00563893341104473,0.132136092088008,0.133330904852105
"6XN",0.00839283112341542,0.108647821652339,0.106462188547283
"6XP",0.00556607897420953,0.139807664286755,0.137826023604838
"6XQ",0.00782456651610083,0.122402739326825,0.122053038030016
"6XR",0.00702316771091359,0.128216523386274,0.124464519889261
"6XS",0.00440040798484628,0.110440040798485,0.110279761037447
"6XT",0.00729272912720385,0.132602360483753,0.129389479819321
"6XU",0.00566807518577881,0.115823983680606,0.114556316479674
"6XV",0.00273204138132012,0.122227888678421,0.121244353781145
"6XW",0.00613434358152411,0.108057700713973,0.109004808392831
"6XX",0.00544222643158968,0.10531837388897,0.103540725630191
"6XY",0.00550779542474137,0.111256010491039,0.111285152265773
"6XZ",0.00668803730147166,0.128172810724173,0.129302054495119
"6Y2",0.00412356112487251,0.123845257176162,0.122949147603089
"6Y3",0.0045534023022002,0.146211569284569,0.143209966486959
"6Y4",0.00791199184030307,0.125877895963864,0.122533877313128
"6Y5",0.00638933411044733,0.122431881101559,0.121324493661664
"6Y6",0.00570450240419642,0.114738452571762,0.11521200641119
"6Y7",0.00582106950313274,0.138248579338482,0.137796881830103
"6Y8",0.00695759871776191,0.120085968235466,0.120501238525426
"6Y9",0.00757686143086114,0.109784350866968,0.111328864927874
"6YA",0.00717616202826752,0.106731749963573,0.105777356841032
"6YC",0.00582106950313274,0.114177473408131,0.114177473408131
"6YD",0.00555879353052601,0.112122978289378,0.111926271309923
"6YE",0.00299431735392685,0.110680460440041,0.111103016173685
"6YF",0.00651318665306717,0.137855165379572,0.134780708145126
"6YG",0.00342415853125455,0.128099956287338,0.127174704939531
"6YH",0.0122104036135801,0.14987614745738,0.146422847151392
"6YJ",0.00456068774588372,0.116989654669969,0.11661809704211
"6YK",0.00599592015153723,0.104349409879062,0.10362086551071
"6YM",0.00913594637913449,0.1162246830832,0.115197435523823
"6YN",0.0052673757831852,0.121251639224829,0.120100539122833
"6YP",0.00328573510126767,0.121550342415853,0.120479382194376
"6YQ",0.00772257030453155,0.114629170916509,0.117893049686726
"6YR",0.00536937199475448,0.122169605128952,0.12090193792802
"6YS",0.00514352324056535,0.120967506921172,0.117383068628879
"6YT",0.00868424887075623,0.113682063237651,0.117594346495702
"6ZC",0.00551508086842489,0.124209529360338,0.121411918985866
"E5W",0.00647675943464957,0.143341104473262,0.144375637476322
"E5X",0.00422555733644179,0.128653650007285,0.127932391082617
"E67",0.0107751712079266,0.137512749526446,0.136470931079703
"E68",0.00646947399096605,0.143719947544805,0.141359463791345
"E69",0.0112632959347224,0.131145271747049,0.13038030016028
"E6A",0.00645490310359901,0.139909660498324,0.140142794696197
