"sample_id","qtl2_pct_diff","haploqa_pct_diff","haploqa_qtl2_pct_diff"
"AFG",0.0219073291563456,0,0.0219073291563456
"AFH",0.0234081305551508,0,0.0234081305551508
"AFJ",0.0575841468745447,0.0370756229054349,0.0207198018359318
"AFK",0.0587571033075914,0.0370756229054349,0.0218927582689786
"TU",0.060753314876876,0.0370756229054349,0.0241221040361358
"TV",0.0588736704065278,0.0370756229054349,0.0219219000437127
"TW",0.0774369809121375,0.0370756229054349,0.0409879061634854
"U4",0.060221477487979,0.0370756229054349,0.0235902666472388
"U5",0.053402302200204,0.0370756229054349,0.0164505318373889
"U6",0.0744353781145272,0.0370756229054349,0.0377240273932683
"U7",0.0677619117004226,0.0370756229054349,0.031545971149643
"UC",0.0601559084948273,0.0370756229054349,0.0235246976540871
"UE",0.0792510563893341,0.0370756229054349,0.0425397056680752
"UM",0.0596095002185633,0.0370756229054349,0.0229782893778231
"UN",0.0540579921317208,0.0370756229054349,0.0171062217689057
"UP",0.0766720093253679,0.0370756229054349,0.0402229345767157
"UQ",0.0690514352324057,0.0370756229054349,0.0328209237942591
"UV",0.0596313565496139,0.0370756229054349,0.0230001457088737
"UW",0.0566953227451552,0.0370756229054349,0.0197435523823401
"UX",0.0746102287629317,0.0370756229054349,0.0385691388605566
"UY",0.0656928456943028,0.0370756229054349,0.0294769051435232
"V5",0.0595512166690951,0.0370756229054349,0.0229200058283549
"V6",0.0778886784205158,0.0370756229054349,0.0522220603234737
"V7",0.0794404779251056,0.0370756229054349,0.0433993880227306
"V8",0.0681844674340667,0.0370756229054349,0.0319248142211861
"VD",0.057715284860848,0.0370756229054349,0.0218490456068775
"VF",0.0595730730001457,0.0370756229054349,0.0231677109135946
"VP",0.0810651318665307,0.0370756229054349,0.0553985137694886
"VQ",0.059842634416436,0.0370756229054349,0.0234372723298849
"VR",0.0666690951478945,0.0370756229054349,0.0302345912866094
"VW",0.0574675797756083,0.0370756229054349,0.0216013405216378
"VX",0.0521710622176891,0.0370756229054349,0.0170333673320705
"VY",0.0630482296371849,0.0370756229054349,0.0266428675506338
"VZ",0.0670479382194376,0.0370756229054349,0.0340084511146729
"W6",0.0534970129680898,0.0370756229054349,0.0176307737141192
"W7",0.0509033950167565,0.0370756229054349,0.015765700131138
"W8",0.062909806207198,0.0370756229054349,0.0265044441206469
"W9",0.0710695031327408,0.0370756229054349,0.0350211277866822
"WE",0.0574311525571907,0.0370756229054349,0.0215649133032202
"WF",0.0569138860556608,0.0370756229054349,0.0217761911700423
"WH",0.0702243916654524,0.0370756229054349,0.0337826023604838
"WP",0.0538175724901647,0.0370756229054349,0.0179513332361941
"WQ",0.0535917237359755,0.0370756229054349,0.018089756666181
"WR",0.0717106221768906,0.0370756229054349,0.0355383942882121
"WS",0.0703191024333382,0.0370756229054349,0.0333891884015737
